  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
723067 93726 201303051156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   28 ****** 30.11 1016.1 *** *** ***** ***** ***** ***** ** 
723067 93726 201303051256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   28 ****** 30.11 1016.1 *** *** ***** ***** ***** ***** ** 
723067 93726 201303051356 150   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   27 ****** 30.10 1015.8 *** *** ***** ***** ***** ***** ** 
723067 93726 201303051456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   27 ****** 30.08 1015.1 *** *** ***** ***** ***** ***** ** 
723067 93726 201303051555 180   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   28 ****** 30.04 1013.8 *** *** ***** ***** ***** ***** ** 
723067 93726 201303051656 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   30 ****** 30.02 1013.1 *** *** ***** ***** ***** ***** ** 
723067 93726 201303051756 180   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   30 ****** 29.99 1012.1 *** *** ***** ***** ***** ***** ** 
723067 93726 201303051856 190   7 ***  60 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   59   32 ****** 29.95 1010.7 *** *** ***** ***** ***** ***** ** 
723067 93726 201303051956 ***   0 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   59   34 ****** 29.93 1010.1 *** *** ***** ***** ***** ***** ** 
723067 93726 201303052056 ***   0 ***  55 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   57   45 ****** 29.91 1009.4 *** *** ***** ***** ***** ***** ** 
723067 93726 201303052156 340   5 ***  44 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 ****** 29.89 1008.7 *** *** ***** ***** ***** ***** ** 
723067 93726 201303052256 010   5 ***  44 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 ****** 29.88 1008.4 *** *** ***** ***** ***** ***** ** 
723067 93726 201303052356 ***   0 ***  50 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   48   45 ****** 29.85 1007.4 *** *** ***** ***** ***** ***** ** 
723067 93726 201303060056 070   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   48   43 ****** 29.81 1006.0 *** *** ***** ***** ***** ***** ** 
723067 93726 201303060156 060   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   48   43 ****** 29.75 1004.0 *** *** ***** ***** ***** ***** ** 
723067 93726 201303060255 110   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   43 ****** 29.70 1002.3 *** *** ***** ***** ***** ***** ** 
723067 93726 201303060355 130   3 ***  50 BKN * * * 10.0 ** ** ** ** 51 ** ** ** *   50   47 ****** 29.65 1000.6 *** ***  0.08 ***** ***** ***** ** 
723067 93726 201303060455 170  10 ***  43 BKN * * * 10.0 ** ** ** ** 61 ** ** ** *   53   51 ****** 29.60  998.9 *** ***  0.05 ***** ***** ***** ** 
723067 93726 201303060555 180  14  18  31 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   56   53 ****** 29.56  997.6  56  48 *****  0.13 ***** ***** ** 
723067 93726 201303060655 210  11  17  34 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   57   53 ****** 29.52  996.2 *** *** ***** ***** ***** ***** ** 
723067 93726 201303060755 230  11  17 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   51 ****** 29.50  995.5 *** *** ***** ***** ***** ***** ** 
723067 93726 201303060855 230  15  24 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 ****** 29.49  995.2 *** *** ***** ***** ***** ***** ** 
723067 93726 201303060955 230  11  22  28 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 ****** 29.49  995.2 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061055 280  10  25  31 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   47   40 ****** 29.54  996.9 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061156 270  14  21  18 OVC * * *  7.0 ** ** ** ** ** ** ** ** *   43   37 ****** 29.57  997.9 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061256 280  15  25  50 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   41   34 ****** 29.60  998.9 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061356 280  15  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   43   34 ****** 29.61  999.3 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061456 270  17  29  38 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   43   30 ****** 29.62  999.6 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061556 280  13  26  36 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   30 ****** 29.63  999.9 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061656 270  14  29  47 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   27 ****** 29.63  999.9 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061756 290  18  32  55 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   27 ****** 29.63  999.9 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061856 280  18  31  45 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   45   27 ****** 29.63  999.9 *** *** ***** ***** ***** ***** ** 
723067 93726 201303061956 300  18  38  47 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   28 ****** 29.64 1000.3 *** *** ***** ***** ***** ***** ** 
